Tweet_Count,Username,Text,Created_At,Retweets,Likes
90,Crypto Hulk,"WARNING…75% OF ALL IRS COLLECTED TAX GOES TO PAUING INTEREST ON OUR $35,000,000,000,000 DEBT!!         #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/nMobY2KHeH",Thu Jul 25 22:25:09 +0000 2024,39,149
91,Crypto Hulk,EXPOSED…SEC CHIEF TO RETIRE JAN 2025…GREEN LIGHT CRYPTO!!           #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/Cya2WrbUmO,Thu Jul 25 22:18:30 +0000 2024,83,334
92,Crypto Hulk,BREAKING…THAILAND TO GIVE ALL CITIZENS CRYPTO WALLETS…GUESS WHAT’S COMING?                                   #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/16YrrjypnF,Thu Jul 25 22:12:39 +0000 2024,110,376
93,Crypto Hulk,CRYPTO WALLET USE IN UNITED  KINGDOM AND THAILAND SURGES…GUESS WHAT IS NEXT?                       #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/PpthClpZqC,Thu Jul 25 22:06:38 +0000 2024,27,121
94,Crypto Hulk,"BREAKING…GREEN LIGHT CRYPTO FOR ALL BANKS JAN 1, 2025. BIS REPORT GIVES THIS DATE!!                                         #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/KTI4IvBagj",Thu Jul 25 21:52:38 +0000 2024,233,704
95,JoeHighTimes 🚯,#HBAR needs degens,Thu Jul 25 16:59:02 +0000 2024,12,111
96,NOWPayments,"You can now accept $HBAR donations using our versatile widget!

Upgrade your donation options and embrace the future of #cryptodonations 🌐

@Hedera #HBAR

Check it out: https://t.co/Ecs0YiYisQ 💰",Thu Jul 25 16:19:02 +0000 2024,31,121
97,JoeHighTimes 🚯,"imagine being a maxi in one fkn chain because u “love the tech”

couldn’t be me

I haven’t sold any of my #HBAR but I’m def not adding any until we get some clarity from the foundation

the cycles around the corner this type of bs is bear market vibes

i go where the attention is",Thu Jul 25 12:20:32 +0000 2024,4,75
98,Crypto Hulk,BREAKING…TOYOTA EYES INCORPORATING ETHEREUM BLOCKCHAIN INTO ITS VEHICLES!!   #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/Z26JOJ3UjE,Thu Jul 25 04:20:19 +0000 2024,31,135
99,Crypto Hulk,EXPOSED…EUROPEAN UNION PICKS CRYPTO COMPANY TO MAKE CRYPTO WALLETS/EYE SCAN. GUESS WHO? #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/GLDhId0obF,Thu Jul 25 04:03:44 +0000 2024,53,186
100,Crypto Hulk,WARNING…FRENCH GROCERY CHAIN NO LONGER TAKES CASH OR CARD…ONLY YOUR PALM. WORLD POLICE!! #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/Qz6hIkYZPR,Thu Jul 25 03:51:35 +0000 2024,76,221
101,Crypto Hulk,BREAKING…EUROPE’S RIVAL TO CRUSH VISA/MASTERCARD SOON TO ROLL OUT IN BELGIUM. CRYPTO GO!  #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/3ffjqW4gq5,Thu Jul 25 03:37:59 +0000 2024,43,194
102,Crypto Hulk,WARNING…DIGITAL BIOMETRIC IS ACCELERATING AT AN EVEN FASTER PACE. YOUR FREEDOM IS OVER!!      #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/mQKItcmGOe,Wed Jul 24 21:25:50 +0000 2024,48,148
103,Crypto Hulk,"PAYPAL, VENMO, WESTERN UNION, FedNow WORKING WITH THIS CRYPTO COMPANY??                                                  #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/O57zl35HKM",Wed Jul 24 21:10:38 +0000 2024,54,190
104,Crypto Hulk,JACKPOT…RUSSIA GREEN LIGHTS CRYPTO!!! PREPARE FOR GLOBAL CRYPTO WAR!!!                                     #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/WKMGlB3S3T,Wed Jul 24 20:58:23 +0000 2024,60,292
105,$HBAR HEDERA BULL ℏ,"Hash ledger

$HBAR #Hedera #HBAR #RWA #HBARbarians @hedera @hashgraph",Wed Jul 24 20:41:08 +0000 2024,12,83
106,JoeHighTimes 🚯,"I am regularly using the cross exchange from @HbarSuite it’s FANTASTIC

I’ve been showing people that are outside of #HBAR this platform and they’re all using it now

if you need to trade some #crypto and want to avoid an exchange this is the ticket 🎫 

great stuff team 👏 https://t.co/7jyNN6MdpQ",Wed Jul 24 19:48:00 +0000 2024,14,72
107,Crypto Hulk,"$10,000 RIPPLE XRP! HERE’S THE EVIDENCE! WORLD’S 1st FULLY TOKENIZED VENTURE CAPITAL FUND! #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/0kKeOYVyhv",Wed Jul 24 18:47:52 +0000 2024,226,819
108,Crypto Hulk,BREAKING…WEST AFRICAN BANKS LAUNCH INSTANT CRYPTO PAYMENTS WITH THIS CRYPTO!!                                 #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/Bd5EM55G4j,Wed Jul 24 18:46:01 +0000 2024,73,308
109,Zepzi,"You know what to do, #HBARbarians &amp; #HBAR community 👇",Wed Jul 24 14:15:00 +0000 2024,37,118
110,Generation Infinity,"🚨 Massive Opportunity: Explore the #HelloFuture Hackathon!

🌐 Innovate on #HBAR Network
🛣️ Tracks for #AI, #DeFi, #RWA  
⚔️ Side Quests &amp; Bonus Challenges 
💻 Develop Your Future on @Hedera 

Join the Hackathon:
https://t.co/7S1PDtnzyy

Learn More:
https://t.co/3O8CoSPCKu",Wed Jul 24 14:12:41 +0000 2024,37,88
111,Paul Barron Network,"🔥Hedera ETF Next?😲 

w/@ManceHarmon Co-Founder @hedera 

WATCH NOW👉https://t.co/dCxBRhhF2t

#HelloHashgraph $HBAR #Hashgraph #HBAR https://t.co/G8ALclxAbB",Wed Jul 24 13:35:10 +0000 2024,117,327
112,JoeHighTimes 🚯,my biggest bag will always be #HBAR 💰,Wed Jul 24 13:16:14 +0000 2024,3,74
113,$HBAR HEDERA BULL ℏ,"$HBAR ETP 

Next $HBAR ETF 

$HBAR #Hedera #HBAR #RWA #HBARbarians @hedera",Wed Jul 24 11:00:43 +0000 2024,13,93
114,DOVU,"It typically takes 𝗺𝗼𝗻𝘁𝗵𝘀 for ecological projects to complete #RWA project documents, from initial planning to execution

With #DOVU managed services, it takes only 𝗺𝗶𝗻𝘂𝘁𝗲𝘀, leveraging our automated #AI tools to generate project documents

$DOVU #dovuOS #Hedera #HBAR https://t.co/hTxLPoQpys",Wed Jul 24 00:58:11 +0000 2024,63,189
115,Crypto Hulk,"KABOOM…WELLS FARGO ROLLS OUT A “CRYPTO WALLET?? YEP, I GO OVER IT! #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/8OyGqPyM1C",Tue Jul 23 22:05:42 +0000 2024,127,502
116,Crypto Hulk,"EXPOSED…GOOGLE, RIPPLE XRP AND INDIA FORM A CRYPTO WALLET FOR THE WORLD!!                                               #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/eHlz4CuJOt",Tue Jul 23 21:58:33 +0000 2024,65,296
117,Crypto Hulk,BUSTED…RUSSIA AND CHINA ILLEGALLY TRADE CRYPTO CURRENCY!! NONODY HAS THIS!!      #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/lvq1b6fK5e,Tue Jul 23 21:50:07 +0000 2024,83,303
118,Crypto Hulk,EXPOSED…FED NOW THE USA GOVERNMENT INSTANT PAYMENT SYSTEM IS USING WHAT CRYPTO?  #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/QXW0FMOmGj,Tue Jul 23 21:39:48 +0000 2024,121,404
119,CryptoXman,whos buying #HBAR at 6.8c ?? Me thats who - what an absolute steal. Im buying more because aside from all the FUD about HBAR Foundation token distribution we must not lose site of bigger picture becuase most crypto ecosystems go through this in the early development days becuase https://t.co/AcocTrtXHS,Tue Jul 23 20:30:10 +0000 2024,14,96
120,ipex,who's active rn? #HBAR,Tue Jul 23 19:24:56 +0000 2024,6,84
121,$HBAR HEDERA BULL ℏ,"Remember the $HBAR pump last cycle to $0.57 👀

This cycle will be explosive 🧨 with thousands of real use cases, #defi,#rwa tokenization, new decentralized members running nodes..

$HBAR #Hedera #HBAR #RWA #HBARbarians @hedera",Tue Jul 23 12:59:27 +0000 2024,17,143
122,Coinivedik,"$HBAR circulating supply is now 35,86B up from 35,73B yesterday.

They released +160M tokens (Value = $11M) to dump on us.

This is why #HBAR keeps falling, dammit. No new buyers, no GC announcements. The only thing they are good at is dumping token on us.

That’s the tweet.",Tue Jul 23 09:41:21 +0000 2024,27,312
123,Crypto Hulk,"$344,000,000 STABLECOIN MARKET GREW THIS WEEK ALONE!!! WHO IS THE LEADER OF THIS CRYPTO?      #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/XPmvPbaLGO",Tue Jul 23 03:10:10 +0000 2024,57,258
124,Crypto Hulk,THIS IS HOW YOU GET RICH IN CRYPTO. INSTITUTIONS USING RIPPLE XRP!!                                                                    #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/cVPXibJKeF,Tue Jul 23 03:02:07 +0000 2024,32,166
125,Crypto Hulk,BUSTED…7 REPUBLICAN STATES LEAD THE CHARGE TO SHUT DOWN THE CRYPTO HATING SEC CHAIRMAN!!  #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/DRMGp3BjOq,Tue Jul 23 02:40:09 +0000 2024,38,168
126,Crypto Hulk,BREAKING…INDIA CREATES A “ONE WORLD CRYPTO WALLET.” MADE BY RIPPLE XRP AND GOOGLE.             #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/5gBlw2c9Fx,Tue Jul 23 02:09:53 +0000 2024,135,488
127,Crypto Hulk,"KABOOM…$10,000 RIPPLE XRP DAVID SCHWARTZ TALKS ABOUT BITCOIN AND XRP AND HIGH PRICE!!               #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/GHj16YcXVj",Mon Jul 22 23:34:52 +0000 2024,113,495
128,Crypto Hulk,BREAKING…GREEN LIGHT. INDONESIAN BANKS JOIN THIS CRYPTO EXCHANGE!!!!                    #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/PpGhCLOLRm,Mon Jul 22 22:53:49 +0000 2024,43,172
129,Crypto Hulk,"MASTERCARD CEO, “SWIFT GLOBAL PAYMENTS MIGHT NOT EXIST IN 5 YEARS.” REPLACED BY THIS CRYPTO? #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/sGNWzDoDo8",Mon Jul 22 22:38:28 +0000 2024,71,252
130,John Wingate,"Other builders are calling for you to boycott #HBAR.

We won’t tell you what to do.

We will just tell you what we are doing.

#Quadrupling down.

@hedera is THE #enterprise #DLT

You know it. 
We know it. 
Our institutional partners know it.

As for me and mine - #WeBUIDL",Mon Jul 22 22:38:18 +0000 2024,91,383
131,Crypto Hulk,WARNING…HALF OF LARGE BANKS IN USA “UNPREPARED FOR CYBER ATTACK AND OTHER RISKS!               #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/OZ1yNhgK3s,Mon Jul 22 22:28:18 +0000 2024,44,177
132,Crypto Hulk,"EXPOSED…RUSSIA HAS ITS OWN CRYPTO SINCE 2007, AN AMERICAN COMPANY HELPED THEM MAKE IT!   #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/muxJPjZtpd",Mon Jul 22 22:09:40 +0000 2024,43,169
133,DaRulerMM.hbar,"#HBAR will always be home

Shoutout to the gems still hustling &amp; showing up:

@theafterdarksc
@LocoLabz 
@MigosWorld_hbar 
@Bonacci_NFT 
@VceezyNFT 
@DiffusedLabs 
@TheRoyalLabs 
@W3YachtClub 
@KabilaApp 
@SentX_io 
@AltlantisApp 
@HGraphPunks 
@TinFoilHatl984 

Who did I miss??",Mon Jul 22 20:07:20 +0000 2024,31,107
134,JoeHighTimes 🚯,"the more FUD there is around a solid project (#HBAR) the more excitement I have 😇

does anyone else feel like this or am I different breed?",Mon Jul 22 17:59:48 +0000 2024,6,125
135,JoeHighTimes 🚯,"I feel like to earn big gains you need to find something before the masses do

that’s why I like #HBAR 

once we get an insane announcement and the normies realize that we have the best tech it’ll be hard to catch the rocket in my humble opinion 

higherrrr 🚀",Mon Jul 22 17:40:44 +0000 2024,7,89
136,Nathaniel $BSL,"Incredibly excited to welcome @ManceHarmon to the BankSocial team.

Mance's distinguished career and experience will be invaluable as @BANKSOCIALio pioneers the evolution of finance. You want real world use case on Hedera? 👀on #BankSocial

Let's go! #hedera #HBAR #BSL",Mon Jul 22 15:48:54 +0000 2024,17,92
137,ALLINCRYPTO,Is $HBAR still on track to hit $0.25? 🚀 Latest updates on Hedera Hashgraph's price prediction! #HBAR  https://t.co/hQbPueaNzZ,Mon Jul 22 13:00:02 +0000 2024,16,137
138,Cryptonic Bull 🧠,I haven't talked about $HBAR in a long time. Unfortunately there is not much to talk about &amp; I've sold half my bag in the last 3 months. There is a lot of negativity around #HBAR &amp; now as you can see it's no longer in the top 40. The team has let us down big time. #Hedera 👋🏼 https://t.co/b38OSsmVcx,Mon Jul 22 09:24:18 +0000 2024,8,171
139,Crypto Hulk,"CRTPTO WAS AROUND BEFORE BITCOIN? YEP, BUT THIS SECRET ONE THE RUSSIANS BEEN USING IN 2007! #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/8OsVJjo8FG",Mon Jul 22 01:17:15 +0000 2024,43,167
140,Crypto Hulk,BREAKING…GLOBAL BANKS GET GREEN LIGHT TO SELL CRYPTO! WHICH CRYPTO CHOSEN?           #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/e6CzBRwp5p,Mon Jul 22 01:08:00 +0000 2024,206,762
141,Crypto Hulk,"WARNING…GLOBAL ATTACKS FORCE US TO FACIAL RECOGNITION, EYE SCAN BIOMETRICS!! Watch!!                   #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/dKG7aSIUk2",Mon Jul 22 00:57:00 +0000 2024,39,149
142,JoeHighTimes 🚯,RT if you haven’t sold any #HBAR yet 🙋🏻‍♂️,Sun Jul 21 15:04:13 +0000 2024,50,112
143,Crypto Hulk,"BREAKING…AUSTRALIAN GOV’T, AIRLINES, BANKS SHUT  BY UNKNOWN REASON. I KNOW WHY!                        #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/eCn7b3N6Sy",Sun Jul 21 03:19:43 +0000 2024,65,271
144,Crypto Hulk,WARNING…RUSSIAN PRESIDENT PUTIN REVEALS HOW HE WILL END THE USA DOLLAR!!                                           #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/3PwHdDGkmv,Sun Jul 21 03:10:58 +0000 2024,60,220
145,Crypto Hulk,CONSPIRACY CRYPTO POWER OUTAGES…CRYPTO BEING SET UP!!   #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/qUuQAv4oWf,Sun Jul 21 03:02:56 +0000 2024,122,489
146,Crypto Hulk,BREAKING…KAZAKHSTAN USES CRYPTO AND SMART CONTRACTS TO PAY FOR CHINESE RAILWAY!!!             #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/yk7blxrOsE,Sun Jul 21 02:55:08 +0000 2024,40,153
147,JoeHighTimes 🚯,"can’t believe people are actually getting shaken out

they were so close 🥲

I’m the guy on the top and the diamonds are #HBAR https://t.co/o4zd2TY2cR",Sun Jul 21 01:44:08 +0000 2024,11,94
148,JoeHighTimes 🚯,I sleep like a baby at night knowing I have heaps of #HBAR in my bags 💤,Sun Jul 21 01:11:46 +0000 2024,8,75
149,hbar1000,"60 BILLION @hedera transactions!! 💥💥💥

More real world utilization than any other public #blockchain or #crypto network 🔥🔥🔥

Source: https://t.co/l0BRjrh2fK

$HBAR #Hedera #HBAR  🤜 Ħ 🤛 https://t.co/4xwsLvkIbn",Sat Jul 20 16:22:42 +0000 2024,23,118
150,Coinivedik,"$HBAR monthly.

After a 3-year collapse, I think it’s time to recover. 

#HBAR https://t.co/jrJOVEGUWh",Sat Jul 20 14:39:04 +0000 2024,7,95
151,Hashgraph Lawyer,"60. Billion.
#Hedera #HBAR https://t.co/aX9Auyo1X6",Sat Jul 20 13:46:25 +0000 2024,46,196
152,Crypto Hulk,"GOOBAL COMPUTER OUTAGE…2800 FLIGHTS CANCELLED, 911 LINES DOWN. BLACK SWAN?                         #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/IpyJFZXcy9",Sat Jul 20 01:11:25 +0000 2024,72,283
153,Crypto Hulk,BREAKING…CRYPTO LEGISLATION BY 2024 END? USA CONGRESSMAN SAYS SO!!                                                                   #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/ZfSD7UV6ht,Sat Jul 20 01:00:17 +0000 2024,44,151
154,Crypto Hulk,BREAKING…THE UNITED KINGDOM TO VOTE FOR DIGITAL IDENTITY BILL…GET CRYPTO READY!                                       #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/pBqeJMuI1f,Sat Jul 20 00:54:27 +0000 2024,93,271
155,Aj,"🚨FRIDAY DCA🚨
($500 in each)
#ONDO 
#HBAR 
#VET
#GRT
#ALGO 
#JASMY

If I was to add ONE MORE project, what should it be?",Fri Jul 19 20:04:47 +0000 2024,18,287
156,Max Walker-Williams,Went to a private island for lunch today. When #Hbar goes to the moon I’m going island shopping! 💯🏝️🛍️ https://t.co/ept3fsTqfZ,Fri Jul 19 18:32:19 +0000 2024,3,143
157,BankSocial.io,"BankSocial founder @PresidentHODL explains why Credit Unions and DeFi are a match made in heaven.

#DeFi #OpenBanking #Hedera #HBar #Crypto https://t.co/7bAkDTYf1Z",Fri Jul 19 18:27:29 +0000 2024,66,177
158,safe investor AG,What’s the #hbar project that will 100x?,Fri Jul 19 18:01:27 +0000 2024,6,90
159,JoeHighTimes 🚯,RT if you think #HBAR will hit a buck this golden cycle,Fri Jul 19 16:57:58 +0000 2024,26,117
160,JoeHighTimes 🚯,"I only need #HBAR to hit $0.50 - $1.00 

@CredibleCrypto calling for higher 

anything above that is a gravy train",Fri Jul 19 16:20:13 +0000 2024,1,103
161,Crypto Troll (NOT!),"$HBAR #HBAR #Hbarbarians 
I think two weeks ago we had the best buying opportunity. 
We are going higher. Pumpage. https://t.co/mzwcWvzUZl",Fri Jul 19 11:45:18 +0000 2024,10,87
162,Crypto Hulk,BREAKING…BANK OF ENGLAND FINANCIAL PAYMENTS GETS HACKED? HOSTILE ACT CAUSE?                            #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/HWpMhbCsVi,Thu Jul 18 19:36:37 +0000 2024,90,288
163,Crypto Hulk,"BREAKING…IULY 23, 2024 RUSSIA TO ALLOW CRYPTO CURRENCY FOR INTERNATIONAL PAYMENTS!!             #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/en6HTlP5Vz",Thu Jul 18 19:27:58 +0000 2024,219,847
164,Crypto Hulk,BRICS TO SHUT DOWN BITCOIN…THE FUTURE IS OVER  BEFORE IT STARTS #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/WnnsxIg9Eo,Thu Jul 18 19:20:10 +0000 2024,194,641
165,Crypto Hulk,SPRING 2025…CRYPTO EXPLOSION. LOOK AGAIN HERE!!                               #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/651aZlmjNw,Thu Jul 18 19:13:58 +0000 2024,42,171
166,Crypto Hulk,CHINA BUSTED…USA FEDERAL RESERVE ORDERS IRAQ TO STOP TRADING IN THE CHINESE YUAN…CRUSHING PUNCH!!                         #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/uaip5lgGiU,Thu Jul 18 19:08:09 +0000 2024,37,139
167,Crypto Hulk,"EXPOSED…WORLD BANK, RIPPLE XRP, AUSTRALIA, &amp; NEW ZEALAND KICK CHINA OUT TO SAVE SOUTH PACIFIC #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/u7FmOLOXw3",Thu Jul 18 01:43:34 +0000 2024,51,183
168,Crypto Hulk,BREAKING…TURKEY READY TO LAUNCH CRYPTO STOCK EXCHANGE WITH RIPPLE XRP!!!                                 #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/cb2cBcXrxi,Thu Jul 18 01:32:07 +0000 2024,87,307
169,Crypto Hulk,EXPOSED…TRUMP VP VANCE (Crypto Friendly) USED TO WORK WITH ELON MUSK &amp;  PAYPAL MAFIA PETER THIEL! #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/ZsfJVI0JwC,Thu Jul 18 01:05:14 +0000 2024,49,136
170,Crypto Hulk,EXPOSED…REPUBLICAN NATIONAL COMMITTEE PICKS RIPPLE XRP CRYPTO PARTNER STADIUM..PROOF! #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/wF1ICwRhJ1,Thu Jul 18 00:48:36 +0000 2024,78,290
171,DOVU,"Do you use #SaucerSwap?

🛸 Associate $DOVU (token ID: 0.0.3716059) if you contribute to the $SAUCE / $HBAR V2 pool or $USDC / $HBAR V2 pool

🛸 4.4M $DOVU goes to V2 liquidity providers this epoch

🛸 The $DOVU / $HBAR V2 pool currently yields 77% APR

#DOVU #HBAR #SAUCE #USDC https://t.co/DZQyNn5f93",Wed Jul 17 22:14:09 +0000 2024,27,87
172,👑 Cryptostick,"Next @hedera post:

""We welcome @nvidia, @X, @Tesla, @SpaceX, @Apple to the governing council!""

Imagine this happening? 
I do.

#HBAR top 5.",Wed Jul 17 15:50:31 +0000 2024,10,111
173,Crypto Hulk,"EXPOSED…RIPPLE XRP CRYPTO TO BE THE CURRENCY OF WELLS FARGO,MASTERCARD,EXPEDIA,Vrbo!!! #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/Sc6yCvx6Sw",Tue Jul 16 21:15:30 +0000 2024,130,505
174,Crypto Hulk,"EXPOSED..CRYPTO TRANSFORMS USA HOTELS, TRAVEL INDUSTRY…WATCH THIS!!                                                                     #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/WqCIo762ya",Tue Jul 16 20:55:33 +0000 2024,54,171
175,Crypto Hulk,"BREAKING…SUPREME COURT STRIKES SEC CHAIR GENSLER POWER,VICE CHAIR PIERCE TO TAKE OVER.                #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/RC2vFCgdQ3",Tue Jul 16 20:48:48 +0000 2024,181,572
176,Crypto Hulk,"BREAKING…THAILAND ISSUES CRYPTO CURRENCY TO CITIZENS, PREPARE FOR WHAT?                                                      #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/GrZKdUHIGV",Tue Jul 16 20:41:25 +0000 2024,121,386
177,JoeHighTimes 🚯,gm to everyone that holds at least 1K #HBAR this morning,Tue Jul 16 14:01:50 +0000 2024,4,101
