Tweet_Count,Username,Text,Created_At,Retweets,Likes
101,C4 Coin,"We are building the GameFi $C4 
Ecosystem here - it is simple 🐊🔥

➡️ Payment and exchange solution UEX!

➡️ Launchpad for gaming projects CrocPad!

➡️ Tons of $C4 powered games!

It is still early, follow @C4CrossChain

#ADA #AVAX #SOL #ETH #INJ #BASE https://t.co/D5Cx0p4lb4",Tue Jul 09 16:10:01 +0000 2024,67,127
102,Arno,"EGLD is back at $1B MC

Rising from rank 99 to rank 78 in 7 days on @coingecko

The #EGLDSqueeze is real, this token is completely undervalued

Realistically it should be around #DOT or #AVAX valuations 8x to 10x from where it is today

That’s where we’re going

Now you know 📈 https://t.co/ZxCh74AVJx",Tue Jul 09 11:22:59 +0000 2024,89,289
103,Wojak Satoshi,"POV: You're staying up till 3am to mint your NoChillio. 

@NOCHILLIONAIRE @nochillavax #AVAX https://t.co/8oTnY7hOEp",Mon Jul 08 23:19:36 +0000 2024,22,91
104,Naldo 💎,GM #AVAX Fam 🔺,Mon Jul 08 12:02:41 +0000 2024,4,56
105,REKTBuildr 🔺🔺🔺,"#Avalanche is mathematically deflationary

Some folks asked how staking rewards are calculated on Avalanche. On the screenshot below you'll find the reward formula*. It's a function of how much #AVAX  is left in the rewards pool and staking duration. When the rewards pool dries https://t.co/LJXSJxjb6v",Mon Jul 08 11:15:14 +0000 2024,19,102
106,REKTBuildr 🔺🔺🔺,"#Avalanche is capped supply. There will never be more than 720M #AVAX 

Last ""public"" $AVAX unlock happens in one month.

#BTC halving kicks in a few weeks from now, just in time for the last unlock

Connect the dots frens",Mon Jul 08 10:00:51 +0000 2024,14,87
107,COQ INU TUBE,"It take $COQ to bet on 3 draws and to get them all right! 🔥🔥🔥 as @TheBokcast would say: F🐓ck Yaaaa! 

Getting bigger $COQ @coqbook 🐓🚀🚀🚀

#coqinu #coqinuavax #avax #coqbook #EURO2024 https://t.co/ZzUUfoZn2s",Sat Jul 06 18:13:22 +0000 2024,25,72
108,Wojak Satoshi,"Turkey are HUGE longshots today against Netherlands 

I bet on it being a draw after the first 90mins of play for +320

Play the game on @coqbook. The premier sports betting platform built on #AVAX and $COQ. 🐓🔺

#COQCOMMUNITY #EURO2024 

@el33th4xor @luigidemeo @AvalancheFDN https://t.co/SBe6CZg5Fy",Sat Jul 06 16:41:46 +0000 2024,23,76
109,REKTBuildr 🔺🔺🔺,"Single #AVAX candle from $25 to $50

Tonight https://t.co/zlqAq7QJyT",Fri Jul 05 20:54:50 +0000 2024,4,92
110,COQ INU TUBE,"$COQifying 🇩🇪 LFG 🔥🔥🔥

Euro 2024 Festival Hamburg 🐓⚽️
#coqinu #coqinuavax #avax #EURO2024 https://t.co/ROL6nB4fiC",Fri Jul 05 17:24:19 +0000 2024,33,146
111,Wojak Satoshi,"Markets up or markets down. 

We meme.
We vibe.
We build.
Eggspect us. $COQ

#COQCOMMUNITY #MemecoinSupercycle #AVAX 

@coqbook @GoGoPool_ @TheBokcast @coq_media @CoqInuAvax @avax https://t.co/Z9OkBXoLxS",Fri Jul 05 15:26:41 +0000 2024,43,130
112,REKTBuildr 🔺🔺🔺,There's this coin called #AVAX and Germany holds zero of it https://t.co/JEXWjrO3K0,Fri Jul 05 09:51:43 +0000 2024,3,82
113,Nassah🔺,"Calling all my #AVAX homies and OGs to pull up to this post ! 
They say we’re not active enough out here !!

If you’re a 

•Mod
•Community Lead
•Project Owner
•Caller
•Influencers

Drop a comment , we need to all connect  !
Follow everyone who comments , the building starts https://t.co/ftxgb2Rl7K",Thu Jul 04 11:50:54 +0000 2024,20,102
114,Ref👑,"Good morning legends ☀️ 
Which memecoin are we buying today? 🤔
#BASE #SOL #AVAX https://t.co/UF3ezZE8Nx",Thu Jul 04 09:38:24 +0000 2024,7,80
115,0xWichita,"GM #AVAX,

As I already said, @TheKoroshi is a project that will support the entire AVAX NFT community.

So we bought the floor of @SteadyNFT_  this morning to go from 4.5 AVAX to 6 AVAX on hyperspace.

The whole NFTs purchased by Koroshi will be airdropped to holders and during https://t.co/gAzOr200We",Thu Jul 04 07:23:49 +0000 2024,28,75
116,Wojak Satoshi,"My heart says he just really loves #AVAX 

@SCHIZO_FREQ $COQ $AVAX https://t.co/n5nT8oxeaF",Wed Jul 03 20:20:57 +0000 2024,14,82
117,C4 Coin,"Soon we are launching a GRAND cross-chain contest for #Cardano, #Solana, and #AVAX community members!

Make sure to have your notifications 🔔 on ⚡️🔥",Wed Jul 03 15:09:32 +0000 2024,26,67
118,C4 Coin,"It is $C4 Time! 🌴☀️

#ADA #SOL #ETH #BASE #BTC #INJ #AVAX https://t.co/QggSEOuQHI",Tue Jul 02 20:57:31 +0000 2024,44,101
119,Daniel Veroc ⚡️#EGLDSqueeze,"If you're searching for biggest wealth transfer in history &amp; next #Gamestop (#GME).

✅ Want to invest in most undervalued &amp; advanced L1 in space.

#ETH #SOL #NEAR #AVAX #ADA #TON #XRP #TRX are overvalued.

Join #EGLDSqueeze army 🔽 #EGLD (#MultiversX).

https://t.co/W4T1QvERb5",Tue Jul 02 20:31:49 +0000 2024,28,96
120,Coq Inu 🐓,"🚨 Join @TheBokcast tonight 9pm EST 

Sliding $COQ into the Cosmos w/ special guests @Landslide_Labs @nathanwindsor @BreevieGotRekt @WorldWideWex 

Not to be missed! #AVAX 🐓🔺",Mon Jul 01 23:29:38 +0000 2024,84,196
121,REKTBuildr 🔺🔺🔺,ANOTHER 3M #AVAX LOCKED https://t.co/KX0g40USib,Mon Jul 01 22:12:17 +0000 2024,14,108
122,Wojak Satoshi,"The $COQ Ecosystem is cooking. 

@coqbook is officially live. Bet on any sports game in real time. Just an absolutely outstanding product. Currently live on #AVAX C-Chain and coming to COQNET.

COQNET by @GoGoPool_ is around the corner

@coq_media w/ @TheBokcast @WorldWideWex https://t.co/m4cFGGYPYt",Mon Jul 01 20:43:11 +0000 2024,82,198
123,REKTBuildr 🔺🔺🔺,"#AVAX tokenomics FUD gonna die in August. No more unlocks. 

Only Foundation will hold a locked bag. (Just like Ethereum Foundation does and they're OK.)

Get ready for Q4, the next couple of months are just warmup.",Mon Jul 01 18:28:41 +0000 2024,12,118
124,Patrick 🔺️9000,"Don’t ask any questions

Just comment your #AVAX address 

Make sure you like, retweet and follow me. 

⌛️24 hrs",Mon Jul 01 17:10:50 +0000 2024,83,147
125,Dominic Carbonaro9000 🔺🐔,"PFPs are really just a tokenized claim on culture. 

The @nochillavax team has done an amazing job building a community and culture on #AVAX.

Super excited to mint and support the team.",Mon Jul 01 17:08:41 +0000 2024,17,69
126,REKTBuildr 🔺🔺🔺,"720M #AVAX was minted in the #Avalanche genesis block

Today, only 715M remain, as 5M got burned

$AVAX is mathematically deflationary, unlike Ethereum or Solana which depend on dynamic conditions (both are infinite supply btw)",Mon Jul 01 16:18:15 +0000 2024,19,162
127,Wojak Satoshi,"These are literally FREE

NoChillio @NOCHILLIONAIRE @nochillavax #AVAX

COQ EMINU and COQCAST cards are whitelisted!",Mon Jul 01 15:43:44 +0000 2024,24,83
128,Wojak Satoshi,"Just made my first bet on @coqbook 

50 MCOQ (50,000,000 $COQ on France 🐓) 🇫🇷

#AVAX $AVAX https://t.co/9gMNWGwhyv",Mon Jul 01 14:55:45 +0000 2024,38,174
129,Naldo 💎,GM #AVAX Fam 🔺,Mon Jul 01 12:05:24 +0000 2024,0,53
130,REKTBuildr 🔺🔺🔺,"Wen u realize there is only one more #AVAX unlock track from August 2024 to 2030...

Guaranteed deflationary, burned fees. Do the math. https://t.co/5hJleQWZmM",Mon Jul 01 10:34:54 +0000 2024,11,80
