Tweet_Count,Username,Text,Created_At,Retweets,Likes
289,Ale×,"$ETH &amp; $SOL in front of $EGLD in terms of tech 🔥🔥🔥
#EGLDSqueeze #MultiversX #ETH #SOL #Crypto https://t.co/gw1zVPUxys",Sun Jul 14 16:49:42 +0000 2024,69,201
290,Bullish Pulse,"🚀 20 SOL Giveaway! 🚀

If this tweet gets real 100k impressions within 24 hours, 20 lucky winners will get 1 SOL each! 🎉

To enter:
👉 Like, retweet, and spread the word!
👉 Comment your SOL address

Do whatever it takes! Good luck!✨

#CryptoGiveaway #SOL #Giveaway",Sun Jul 14 15:28:18 +0000 2024,228,233
291,Tom Bibiyan 🇺🇸,"Trumptardio collection soars after assassination attempt on #Trump 

Retardio. $sol #SOL https://t.co/A1kVzbNSYa",Sun Jul 14 15:20:49 +0000 2024,30,76
292,Loretta Crypto,"Are you ready to smash LIKE fast on my next post?? 

Get your #TON or #SOL address ready too.",Sun Jul 14 15:16:35 +0000 2024,70,260
293,FinanceXgod,"1/ 🚀 Exciting times in the crypto space! Today, let’s dive into why $TRIAS has the potential to overcome $SOL in the upcoming bull run. #CryptoThread #TRIAS #SOL https://t.co/EGRL2hncB5",Sun Jul 14 12:16:44 +0000 2024,18,94
294,Metin Redjepi,"We fully endorse whoever stands for crypto!  💪

That's why, $IMARO community stands with President Trump, and we wish him a rapid recovery! 🤗

#Trump #Crypto #imaro #BTC #SOL #meme https://t.co/6W4o9zKgVY",Sun Jul 14 10:04:01 +0000 2024,67,168
295,NFTPerks 🇵🇹,"Seeing #SOL at $140.19 with a 1.36% increase. 📈📈

Will $SOL Continue its upward trend or face a pullback? 👀👀 

Are you buying, holding, or selling?🤔 https://t.co/6S1jxDT5Jb",Sat Jul 13 23:07:38 +0000 2024,1,65
296,Bullish Pulse,"🚀 15 SOL Giveaway! 🚀

If this tweet gets 500k impressions within 24 hours, 15 lucky winners will get 1 SOL each! 🎉

To enter:
👉 Like, retweet, and spread the word!
👉 Comment your SOL address

Do whatever it takes! Good luck!✨

#CryptoGiveaway #SOL #Giveaway",Sat Jul 13 18:53:28 +0000 2024,605,633
297,MR. BROWN,"💰 SOLANA GIVEAWAY 💰

Prize:
🏆 $10 in $SOL

To Enter:
1⃣ Follow @mrbrown_nft (🔔)
2⃣ RT &amp; Like
3⃣ Drop $SOL address👇

Ends in 24 hours ⏰ #SOLANA #SOL https://t.co/roKlTBsSsO",Sat Jul 13 18:07:44 +0000 2024,558,582
298,Mack.EGLD,"$EGLD is the next #gamestop #gme . Investors see the potential of $EGLD and a team that tirelessly builds better technology then the rest of the #Blockchains #SOL #eth #altcoins Its not hard. Pick the team that is actually building the BEST ""stuff"" #MultiversX

#EGLDSqueeze",Sat Jul 13 15:06:14 +0000 2024,31,128
299,Mack.EGLD,"Would you be suprised if #MultiversX was in the top 10? How about the top 5 ? There is nothing #btc , #eth, #bnb , #sol , #xrp , #doge , #ada , #trx or any other project/layer 1  has that #EGLD $EGLD doesnt do better . Its also safer for users with @xPortalApp 2fa guardians. DYOR",Sat Jul 13 14:46:57 +0000 2024,35,118
300,SⓄL Boss 🥶,"✨️ Giveaway✨️

🏆Prize: 0.35 $SOL (worth 50$)
🏆20k $LARRY (worth 50$) 
 
Buy some $LARRY✨️
CA: 2VU3VPAyKtF73wRGQ725U58XzzhRfkHzU3Wqsq8Pu1d1

To Enter:
1️⃣ Follow me @MrsolanaB 
2️⃣ Like &amp; Rt
3️⃣ Tag 2 Friends 

⏰️24h

#Giveaway #NFT #SOL #memecoin #bullrun #bulish https://t.co/RlrCk5YLkC",Sat Jul 13 14:28:12 +0000 2024,589,567
301,BitmonkCrypto,"Good morning, everyone 🌞
Keep pushing forward—your hard work is about to pay off. The upcoming bull run has the potential to transform your life and your family's future.

#bullrun #crypto #btc #Eth #sol",Sat Jul 13 12:16:54 +0000 2024,185,445
302,Berkay Ozcan,"Good Morning🌞

Some endings are meant to be the start of something beautiful🤟

Eclipse
0.35 #SOL https://t.co/SPqi1rGbw4",Sat Jul 13 11:06:50 +0000 2024,22,120
303,Daniel Bartesch,"#SOL is good, but #EGLD is the best.",Sat Jul 13 09:33:59 +0000 2024,23,169
304,C4 Coin,"The rise of $C4 is coming; it can already be seen through binoculars!

$C4 cross-chain token to empower the GameFi ecosystem ⚡️⚡️⚡️

#ADA #SOL #ETH #BASE #INJ #AVAX https://t.co/yBpteDs6ej",Sat Jul 13 02:03:19 +0000 2024,42,86
305,NFTPerks 🇵🇹,"#SOL is seeing a nice bounce tonight! 

Up 2.18%📈 to $139.13 💸💸

Volatility is part of the game, but those who stay informed and seize opportunities can thrive. What's your strategy? 🚀👀👀 https://t.co/AorHf5zzeY",Sat Jul 13 00:27:01 +0000 2024,1,67
306,MR. BROWN,"💰 SOLANA GIVEAWAY 💰

Prize:
🏆 $10 in $SOL

To Enter:
1⃣ Follow @mrbrown_nft (🔔)
2⃣ RT &amp; Like
3⃣ Drop $SOL address👇

Ends in 24 hours ⏰ #SOLANA #SOL https://t.co/biM653NpGR",Fri Jul 12 21:41:33 +0000 2024,540,588
307,Daniel Veroc ⚡️#EGLDSqueeze,Big reveal🚩So far the best crypto X meme that someone sent to the #EGLDSqueeze community Telegram 🤣😅😂 lmao. It explains everything about what's going on with #SOL #ETH #EGLD &amp; #BTC. Everybody who holds any of these coins should see this one! It's crazy 😱🚨 https://t.co/wnd77RoUEO,Fri Jul 12 18:50:17 +0000 2024,335,567
308,CharuBeyチャル🌖𐱅𐰇𐰼𐰚,"#SOL market cap 64.4 billion $
#LUNC market cap 388 million $

166x = $0,011

Even if there is no burn, #LUNC can be $0,01.
But as we all know, #USTC and $LUNC are constantly burning, when the massive USTC burn comes from TFL, a new story will begin 😉

Not financial advice
#BTC",Fri Jul 12 18:17:11 +0000 2024,37,190
309,CryptoS6☄️,"IT'S SUMMER TIME!🏖️😎

#bonk + #usedcar (expensive version)

#btc #eth #sol #meme #pepe #doge #shiba #wif #billy #wen #mog #mew #bome #dog https://t.co/x2U7kaMxTl",Fri Jul 12 17:56:02 +0000 2024,10,1007
310,✨Oshamir Coven✨🌈🔞🍃🧚🏾‍♀️,"“You… don’t remember me?”
“….I sense something familiar.”
I still haven’t forgotten about this👀👀👀 Manifesting answers and #Oshamir in the finale 🕯️🤞🏾🕯️🤞🏾🕯️🤞🏾 #Sol #Qimir #TheStranger #TheAcolyte #RenewTheAcolyte #Season2 #StarWars https://t.co/uDyQATL6fl",Fri Jul 12 17:55:58 +0000 2024,30,281
311,Pierre,"💰 3x SOLANA GIVEAWAY ￼

Prize:
￼ 🏆 $430 SOL • 3 winners 

To Enter:
￼1️⃣ Follow @ThelazySolana
2️⃣ Follow the rules on @thelazysolana last post to enter!! 
￼3️⃣ Like and retweet (this post) 

Ends in 48 hours ⏰

#SOLANA #SOL #solanagiveaway #solanagiveaways $sol $solana https://t.co/EpCHmYsLDV",Fri Jul 12 16:24:53 +0000 2024,324,326
312,Arthur,"💰 3 SOLANA GIVEAWAY 💰

Prize:
🏆 $430 SOL - 3 winners 

To Enter:
1⃣ Follow @ThelazySolana 
2⃣ Follow the rules on @thelazysolana last post to enter!! 
3️⃣ like and retweet ( this post ) 

Ends in 48 hours ⏰ #SOLANA #SOL #solanagiveaway #solanagiveaways $sol $solana https://t.co/2qFX7scm7R",Fri Jul 12 16:15:05 +0000 2024,240,265
313,MR. BROWN,"💰 3 SOLANA GIVEAWAY 💰

Prize:
🏆 $430 in $SOL - 3 winners 

To Enter:
1⃣ Follow @ThelazySolana 
2⃣ Follow the rules on @thelazysolana last post to enter!! 
3️⃣ Like and retweet ( this post ) 

Ends in 48 hours ⏰ #SOLANA #SOL #solanagiveaway https://t.co/SulpYK9Rxo",Fri Jul 12 16:08:02 +0000 2024,539,530
314,Feras🪐,"I did sent 10 $SOL just like that

You can be the next one, just be around
drop your #SOL address tag 2 friends , like and RT 
Make sure follow 𝗠𝗲 @cryptor23 🔔 https://t.co/Z6w7fdDhBr",Fri Jul 12 16:04:12 +0000 2024,354,469
315,Freedom By 40,"Most ppl know I am a humble guy but I have publicly called and made a ton on these runs:

$CLSK: 3 to 14 then 7 to 23 

#SOL: 20 to 150 

$WULF: 2 to 6 

$IREN: 4 to 15 

I could miss #Bitcoin: ~50 to 111+

and $TSLA: 150-600+

But I would not count on it is all I will say 🤜🤛.",Fri Jul 12 14:44:17 +0000 2024,8,372
316,HbarSuite,"72 hours left.... who's ready to trade $HSUITE on @BitMartExchange? 

#HBAR #ETH #BTC #SOL #XRP #HSUITE",Fri Jul 12 10:41:25 +0000 2024,58,193
317,I am Morpheus 🕴🏼,🔥Let’s keep it trending! @MultiversX has by far the best PoS technology #EGLDSqueeze 🚀 #ETH #SOL #AVAX #ADA #NEAR #CRYPTO,Fri Jul 12 09:35:47 +0000 2024,21,99
318,Daniel Veroc ⚡️#EGLDSqueeze,"I sell all my last #NEAR &amp; #EGLDSqueeze them into wallet. Realized there's no second best. Tested every L1 in top 100, tried be validator here. Studied 10k+ hours. Nobody finished sharding/scaling/decentralization &amp; everything terrible UI/UX compared to MvX. #SOL is the worst. https://t.co/J1QwbCEfkS",Fri Jul 12 07:12:29 +0000 2024,200,515
319,De-Capital,"A Sincere Thank You

We extend our heartfelt gratitude to all participants.
Your confidence in our vision empowers us to strive for excellence.

Just the beginning of our shared journey towards innovation &amp; success

@DeCapital__ x @RaydiumProtocol
🧵1/6
#Raydium #DEX #Sol #Crypto https://t.co/FbygavZSlt",Fri Jul 12 06:46:22 +0000 2024,13,53
320,NFTPerks 🇵🇹,"Nighty Night! 🛌🛌

Markets may be fluctuating now with $BNB up by 0.44% 📈 and $BTC, $ETH, $SOL down📉.

Remember, volatility is part of the journey 🎢. 

HODL strong and stay focused on long-term goals✊😎

 #BNB #BTC #ETH #SOL https://t.co/kLRoFi8Gur",Fri Jul 12 01:27:08 +0000 2024,1,89
321,Willow 🧡🤍🩷,"Did I take it too far 
#TheAcolyte #Sol #Mae #Osha 
 https://t.co/wEm36zRpvm",Thu Jul 11 20:28:39 +0000 2024,35,182
322,Crypto Feras ,"$SOL #SOL 
looks like #Solana is just repeating its previous cycle PA

if this keeps going on, +400$ is coming late 2024-early 2025✍️ https://t.co/Mc7VHu4MZY",Thu Jul 11 20:07:59 +0000 2024,24,190
323,Lil Pump,"Really like this kid Benji from Nigeria. Had to send him some #Sol for an IPhone. 

I’ve seen him in the TG since day 1 and he’s held and is a soldier in the community 

After seeing this video I want to do more than just give him money for an iPhone.. 

Love u @Benjamin_Web5 https://t.co/W1tsWl6T5m",Thu Jul 11 19:45:49 +0000 2024,27,195
324,MemeCoin Summit,"Memecoin Summit is heading to @EDCON2024 with @DcentralCon 

See y’all in Tokyo 🇯🇵 🐧 🐺 🐵 

#NewProfilePic #MemecoinSummit #Edcon #Eth #Sol #memecoins #degens https://t.co/JY048FxgHt",Thu Jul 11 18:11:24 +0000 2024,118,237
325,SICILI₳NO,"Pay attention #Cardano ! 
👉The @snek founder 👀 is constantly buying snek too. 🐍

Which #memecoin founder is constantly buying with the community?

$SNEK is the play #ETH #BTC #SOL #XRP #IOTA NFA OFC DEGENSSSS",Thu Jul 11 16:22:05 +0000 2024,26,97
326,Daniel Veroc ⚡️#EGLDSqueeze,Don’t tell me I didn’t warn you! Almost needed an ambulance because I couldn’t stop laughing 😂 Someone dropped this in the community Telegram. #EGLDSqueeze is starting to get out of control. It looks like #SOL and #ETH are joining the party. https://t.co/3XDKZ8f72C,Thu Jul 11 15:01:19 +0000 2024,275,513
327,PRINCESS,"27 #SOL buy @saitama_on_sol 🚨 

I told you guys to just wait

I wanted you to win with us

Marketing has JUST begun, not too late to buy back in 🙏🏼

CA: CVRwdbkwSube1ifeNLFDdZSTmVEnLcyDuKXTdaZX1ua5 https://t.co/p76krPdfn5",Thu Jul 11 08:31:29 +0000 2024,26,61
328,Daniel Veroc ⚡️#EGLDSqueeze,"Ride now, ride now! Ride to overvalued &amp; centralized chains that can't scale or go offline as #SOL! Fight for the most undervalued L1 with 10mil+ TPS+, decentralized, best UI/UX, secure, carbon negative, guardian, full sharding, for #EGLD! Squeeze! Squeeze! until #EGLDSqueeze! https://t.co/2bY8IbWXNQ",Thu Jul 11 07:14:49 +0000 2024,90,230
329,MrTwilight,"🎁 GIVEAWAY TIME 🎁

Win [ 1 x $25 $Sol ]

How to enter:
1. Follow @JamesSt99742115
2. Like, Repost and Tag friends 
3. Reply with Sol addy

Ends [24 hrs]. Good luck! 🍀🍀
#Giveaway #SOL https://t.co/OOLhXBSy4t",Thu Jul 11 02:26:46 +0000 2024,526,488
330,StoicBarbarian🏺,"Looking to dip your toe into the #Hedera #hBAR pool? It's very simple to come see the difference for yourself, just download @HashPackApp and you're all set! 
Once you go pack, you don't go back. It's your one stop shop for all things #hBAR.

#BTC    #ETH #SOL #ADA #XRP #DOGE https://t.co/UFTZnBiw9y",Wed Jul 10 19:53:52 +0000 2024,23,74
331,MR. BROWN,"💰 SOLANA GIVEAWAY 💰

Prize:
🏆 $10 in $SOL

To Enter:
1⃣ Follow @mrbrown_nft (🔔)
2⃣ RT &amp; Like
3⃣ Drop $SOL address👇

Ends in 24 hours ⏰ #SOLANA #SOL https://t.co/cbU5jl0f3v",Wed Jul 10 18:07:11 +0000 2024,446,456
332,I am Morpheus 🕴🏼,I have the feeling that now #EGLD 🔥 will go UP ONLY until the end of the #BullMarket #SOL #NEAR #TRX #ETH #ADA @MultiversX 🚀 https://t.co/vQxncTEgo1,Wed Jul 10 17:43:09 +0000 2024,27,146
333,Wolf SaitaChain 🐺,"💥 We are here to change the crypto equations

🚨 We are the game changer

💣⛓️ We are #SaitaChain. #SaitaChain is the biggest crypto project in history

#STC TO $1 🎖️🔥
#SaitaPro
#SaitaCard
#SaitaSwap
#SaitaID
#SaitaChainCoin
#Crypto
#Certik
#BNB
#Binance 
#BTC
#Bitcoin 
#SOL",Wed Jul 10 16:35:06 +0000 2024,26,62
334,Whale Alert,"🚨 🚨 🚨 🚨 🚨 🚨  999,990 #SOL (142,113,148 USD) transferred from unknown wallet to unknown new wallet

https://t.co/hF9QlLXJry",Wed Jul 10 16:16:57 +0000 2024,14,143
335,⛓️Yuriy Polukhin⛓️,"CNBC encourages everyone to buy Bitcoin with 2-5% of their savings 💸 

At least they started saying something useful 😂

#BTC  #ETH #XRP #USDT #CryptoNews #NEWS #TOP #TON #SOL #Trump #TRX https://t.co/RedsaBm16j",Wed Jul 10 13:18:23 +0000 2024,7,166
336,zeynep •𝔷𝔢𝔫𝔭•,"Gm ☘

""ꜱᴏᴍᴇ ᴍᴜꜱɪᴄ ᴀɴᴅ ɴᴏᴛᴇꜱ""

I have some notes hidden in the music. Just like in this ""moment"", these are the things I dive deep into and daydream about. The notes are sentences stored in my head(...)

1 #Sol 
1/1 https://t.co/u6KE6LRH80",Wed Jul 10 08:32:24 +0000 2024,29,84
337,Berkay Ozcan,"Good Morning🌞

I need a large iced coffee☕️

Overthinking🖤
5/5 - 0.1 #SOL https://t.co/g1oVKLvXKy",Wed Jul 10 08:19:23 +0000 2024,18,74
338,NFTPerks 🇵🇹,"When will #SOL hit $10K? 👀🚀

$SOL Current Price is $141.94

With a 1Y growth of +573.39%, anything is possible! 👊 

What do you think, Guys? 🤔

#SOL #CRYPTO https://t.co/6QDnr6fGNG",Tue Jul 09 23:51:31 +0000 2024,0,70
339,hbar1000,"After all this time, #Hedera $HBAR is still #1 in #crypto transaction volume

🤜 Ħ 🤛

But don’t worry, we’re just getting started

🥇#HBAR 
🥈#SOL 
🥉#XLM 

https://t.co/t8cOV7NYyZ https://t.co/K60AGNdTag",Tue Jul 09 23:03:34 +0000 2024,22,73
340,Cointelegraph,"Why is the @solana price up today? 📈

The potential for a spot #SOL ETF has traders bullish. The $SOL token has increased by 17% from July 7 to July 9, reclaiming the $140 level. https://t.co/gkiNCPTUVT",Tue Jul 09 22:09:06 +0000 2024,24,168
341,$FFTB - Fortune Favours The Brave,"👇DROP YOUR CRONOS WALLET + FOLLOW✅

🪂130 Random Wallets will receive an Airdrop!🪂

🪂 MORE AIRDROPS 24/7 HERE: 🎁
✨https://t.co/UEMndCbZ5x ✨

🔥Fill your bags until it’s too late. 👀   

🩵Loading...👀
#CronosChain #airdrop #giveaway #bridge #sol #bnb #solana #base https://t.co/oVzbzHN4Xl",Tue Jul 09 21:05:28 +0000 2024,213,249
342,Daniel Veroc ⚡️#EGLDSqueeze,"Arrogance is the most dangerous trait in the world. It is impossible for man to learn what he thinks he already know. If you believe you’re superior that you already posses all knowledge and others lack your insights, you’re setting yourself up for failure. #SOL vs #EGLDSqueeze https://t.co/FqLvVQikYu",Tue Jul 09 19:15:55 +0000 2024,88,243
343,Shawn.eth (Punk #4220),"THIS IS NOT A DRILL.

Giving away a $BONK WORTH $10,000 to one person among the first 3000 Retweets and Comments #SOL! Must be following to receive!!

Winner announced in 24 hours https://t.co/sBCPytQAOQ",Tue Jul 09 19:02:48 +0000 2024,219,320
344,Daniel Veroc ⚡️#EGLDSqueeze,I'm out. #EGLDSqueeze is a dead. Look at the chart. Nobody cares. Worst performer in the last 7 days and today. Don't know what sharding is. They say they've done everything @VitalikButerin wants and dreams about. Fewer memes than on #SOL and no fancy paid YouTuber advertising..,Tue Jul 09 16:54:43 +0000 2024,45,203
345,Daniel Veroc ⚡️#EGLDSqueeze,"@AltCryptoGems @MultiversX @CoinMarketCap We’re here because we’re tired of seeing overvalued and centralized coins like #SOL or #ETH in the top 20 that don’t scale. We believe in the most advanced L1 with 10M+ TPS (sharding), decentralized, best UI/UX, and carbon-negative. Join #EGLDSqueeze 🔽 https://t.co/W4T1QvERb5",Tue Jul 09 16:20:10 +0000 2024,69,177
346,C4 Coin,"We are building the GameFi $C4 
Ecosystem here - it is simple 🐊🔥

➡️ Payment and exchange solution UEX!

➡️ Launchpad for gaming projects CrocPad!

➡️ Tons of $C4 powered games!

It is still early, follow @C4CrossChain

#ADA #AVAX #SOL #ETH #INJ #BASE https://t.co/D5Cx0p4lb4",Tue Jul 09 16:10:01 +0000 2024,67,127
347,The Moon,#Solana may start testing this descending resistance level once again. Are you ready to jump into trades? #SOL https://t.co/MVioIdZ0O4,Tue Jul 09 10:14:00 +0000 2024,71,337
348,Ghosty.Cash,"👻 GHOSTY FAM 👻

Get ready! https://t.co/aqZUdo2WDQ is now available on Telegram! 🚀

You can now:
🔗 Bridge
🔄 Swap
all within Telegram!

Mobilize your cryptos with ease. Join us at https://t.co/Molf8wEFUu and give it a try!

Just Ghosty Your Cryptos 💸

#Kaspa #BTC #ETH #SOL https://t.co/NPUHgaelhO",Tue Jul 09 09:31:46 +0000 2024,63,164
349,SuperTyer,"BOOSTING IS ANOTHER LEVEL @well3official 

I AM ALL IN $WELL 🫡MAX

I AM A BELIEVER OF @keung  NO MATTER WHAT HAPPENED AND THE FUTURE IS IN #WELL3 ❤️ #NFTInvestment #NFTTrading #nftarti̇st #cryptocurrency #Crypto #CryptoInvestor #CryptoWithPurpose #ETH #BTC #BNB #SOL #CryptoNews https://t.co/8macSuWhPj",Tue Jul 09 07:29:19 +0000 2024,25,78
350,MR. BROWN,"💰 SOLANA GIVEAWAY 💰

Prize:
🏆 $10 in $SOL

To Enter:
1⃣ Follow @mrbrown_nft (🔔)
2⃣ RT &amp; Like
3⃣ Drop $SOL address👇

Ends in 24 hours ⏰ #SOLANA #SOL https://t.co/bP32BLUm6s",Mon Jul 08 21:46:29 +0000 2024,458,439
351,Cointelegraph,"JUST IN: @vaneck_us announces the first 19b-4 filling for the first @solana ETF in the U.S. Quickly afterward, @21Shares filed for their #SOL ETF. https://t.co/GaNgWbaLqJ",Mon Jul 08 20:45:23 +0000 2024,148,628
352,| ♠️ | ACE,"🟢 With $TRIAS mainnet coming in July, this price action is a real opportunity to accumulate and built futur generational wealth, fam. 🤜🤛

💡 Same for $SOON can't believe this project still has a market cap under $2M. I betting hard on thise 2 gems!

#crypto #sol #meme #eth https://t.co/8Ic9mlfEcb",Mon Jul 08 13:59:59 +0000 2024,35,151
353,𝕩Matt 🕊️,"Dear #SOL users,
The Blockchain Trilemma has been solved.

- Top 69 Project
- Native Assets for Continuous Improvement
- Fully Sharded (SCALABILITY)
- On Chain 2FA (SECURITY)
- 3300+ Nodes (DECENTRALIZATION)
- World Class Wallet
- Oh, and Memes!

Innovative Tech:  
Fast, Secure, https://t.co/SlJ5e4ru1B",Mon Jul 08 13:41:56 +0000 2024,33,105
354,SuperTyer,"BOOSTED BOOSTED BOOSTED 😇

MY 20 MILLION $WELL 
@well3official  #NFTTrading #WELL3 #NFTCommunitys #NFT #NFTdrops #NFTFam  #cryptocurrency #Crypto #CryptoNews #CryptoInvestor #ETH #BTCNews #BNB #SOL #CryptoWithPurpose https://t.co/VpTdAPyxgt",Mon Jul 08 12:40:12 +0000 2024,14,65
355,Craig Andrew,Early days for both $gummy and $baked. Both communities have the support of the banter team. Fill your bags guys as lots of exciting news coming. #crypto #sol we gonna moon soon. Remember we are a meme. We don’t care if we go down. We will moon.,Mon Jul 08 11:53:13 +0000 2024,54,295
356,$RAT,"They thought The Rats would be a one-day meme; we proved them wrong. 
They believed we’d fizzle out after a week, yet here we are, still going strong and chilling at all-time high.
[1H CHART]

COMMENT YOUR HANDLE for a lucky 500K $RAT 🐀
#SOL #ADA #BASE #CRO https://t.co/WGW9oXdxPX",Mon Jul 08 11:08:05 +0000 2024,56,94
357,I am Morpheus 🕴🏼,I’ve done my part. 25 #EGLD bought and staked. Best PoS L1 in the industry. #BTC #ETH #SOL #NEAR #ADA #EGLDSqueeze https://t.co/yauw96teaC,Mon Jul 08 09:39:23 +0000 2024,34,135
358,KYLE_REVIEWED MARKETING TEAM,"Giveaway of an iPhone Xr.
Lucky winner.
Like,repost and comment.
That's all.Winner would be picked by my team.
#crypto #sol #cryptocoin #bitcoinprice #elon #elonmusk #Ethereum #btc #sabicoin #Coco #Ontario #seductivesunday #chapman https://t.co/PGdNNvVQQq",Sun Jul 07 20:26:30 +0000 2024,8,248
359,Daniel Veroc ⚡️#EGLDSqueeze,"We started with @MartiniGuyYT. Now we should onboard @TheCryptoLark. Let's retweet, like, and comment under his post about #EGLDSqueeze so more people can be educated about MvX and what's going on, and maybe stop with #SOL shitcoins and gambling. 

https://t.co/Fv4M7tCIZK",Sun Jul 07 19:01:06 +0000 2024,59,182
360,Whale Alert,"🚨 🚨  287,019 #SOL (40,324,456 USD) transferred from unknown wallet to #Binance

https://t.co/OIFEDTA3Rg",Sun Jul 07 12:19:14 +0000 2024,30,299
361,Dan Bking,"One thing I’ve witnessed during the #EGLDSqueeze movement ⬇️
Not a single top 20 #crypto project has such an engaged, united and vibrant community like #EGLD 

And boy I rooted a lot, ALLLOOT!  for other projects in my bag such as #SOL #DOT #BNB   

🚀BULLISH ON $EGLD WAGMI FAM👏🏼",Sun Jul 07 06:41:51 +0000 2024,68,302
362,xAdam,"First #sol ...
      Then $EGLD ❎

#EGLDSqueeze https://t.co/JSEMMxw5ga",Sun Jul 07 05:20:18 +0000 2024,34,161
363,Ionesco ♠,"#EGLDSqueeze is not about #MultiversX

The goal is NOT to kick #Sol, #Eth or #BTC boys' asses.

It's like what @TheRoaringKitty did with $GME, it's about beating the market, beating the speculators who bet against the little people.

#EGLDSqueeze should rally all small holders, https://t.co/NPN7Rg61FU",Sat Jul 06 21:10:31 +0000 2024,113,302
364,MR. BROWN,"💰 SOLANA GIVEAWAY 💰

Prize:
🏆 $10 in $SOL

To Enter:
1⃣ Follow @mrbrown_nft (🔔)
2⃣ RT &amp; Like
3⃣ Drop $SOL address👇

Ends in 24 hours ⏰ #SOLANA #SOL https://t.co/7bnMES6CdA",Sat Jul 06 16:03:45 +0000 2024,351,371
365,PAMBII 🍞🐝,"🔊Hey Hive! 🍯 

Are you following us on all our social media yet? 👀

💟&amp;🔁 and share with your friends to keep them updated on the latest news about #PAMBII, our crypto game, and... 🤫

Let's go!! 💪

#solana #crypto #sol https://t.co/ae8zadLlFG",Sat Jul 06 13:00:00 +0000 2024,306,533
366,Bullish Pulse,"$75 in SOLANA giveaway

🎉 1 Lucky Winner 🎉

To enter:
✅Join TG: https://t.co/7BqaVu6L9H
✅Like &amp; RT

👉Comment Solana / BSC Address Below

Draw After 1k members joining 

#CryptoGiveaway #SOL #solana #solanagiveaway",Sat Jul 06 09:37:29 +0000 2024,290,313
367,Berkay Ozcan,"Good Morning🌞

Echo of Time on @exchgART 
0.4 #SOL https://t.co/NcFrsogR4d",Sat Jul 06 09:13:09 +0000 2024,11,55
368,Van💎DAM𝕏.EGLD,"#MultiversX is the most scalable, unhackable, smoothest layer1 I'm #Crypto

Future proof #cryptocurrency ⛓️
Only going one way, we have grassroots #GameStop momentum.
We can not be stopped - join the movement🦍💎
#btc    #sol #eth #ada #Polygon #xrp #vra #cro #DOT https://t.co/gsGPxqNeq8",Sat Jul 06 08:56:58 +0000 2024,30,127
369,GHOST_AF,Has to be one of the fastest 1k holders we've had since the beginning! #BULLISH #ZACK on #SOL $ZACK on $SOL. We are coming for your holders!,Fri Jul 05 23:42:08 +0000 2024,31,69
370,GroveX,"Exciting News! 
@Realpepeskull Token ($SKULL) is now LIVE on #GroveX! 🚀

Start Trading Now: https://t.co/dIA1yyi4ko
More Info: https://t.co/4agAJJabUN

#SKULL #ListOnGroveX #GroveX #GroveCoin #USDT #ETH #Crypto #Market #BTC #BNB #cryptocurrency #SOL #Cryptonews https://t.co/vxhi1MMZja",Fri Jul 05 15:17:13 +0000 2024,55,91
371,Daniel Veroc ⚡️#EGLDSqueeze,"I'm not here to joke. #SOL &amp; #ETH people shorting us. Nobody will short my apes. Will stay on the battlefield, even if he has to die for the apes. A 130k Turkish group is trying to short #EGLD, but I promise I hold the line, a strong wall as fuck, you get rekt.#EGLDSqueeze them! https://t.co/gTVc2Tm2qa",Fri Jul 05 13:45:04 +0000 2024,119,310
372,zeynep •𝔷𝔢𝔫𝔭•,"Gm☘ and 𝐒𝐎𝐋𝐃❤‍🔥

After a long time I'm selling in Solana and thank you so much for collecting and appreciating my art my talented friend  @lukoart_ I appreciate you ♥️🫂 You have made me really happyy ❤‍🔥🥹

𝑼𝒏𝒅𝒆𝒓 𝒀𝒐𝒖𝒓 𝑺𝒑𝒆𝒍𝒍 

0.1 #Sol
8/10 ed https://t.co/oEKoBVBLhh",Fri Jul 05 12:38:34 +0000 2024,25,75
373,GABE KLEIN,"This market is gearing up for an unprecedented pump that will change lives.

Are there any #MemeTokens worth buying to join this ride? 👉🔘

#STC #Pump 
#ETH #SOL #BASE #TON 
#Crypto #1000xGems #DeFi",Fri Jul 05 12:06:09 +0000 2024,27,96
374,Jack 👑,"Are you seeing the sign? 😍

Only up from here #MultiversX #EGLD 

BYE #BTC #ETH #SOL https://t.co/eVOSR679pc",Fri Jul 05 11:59:51 +0000 2024,24,102
375,Daniel Veroc ⚡️#EGLDSqueeze,"Anyone who has TikTok or IG, let's make some noise about #EGLDSqueeze, or everyone will lose all their money on Solana (#SOL) shitcoins soon. They can still decide what to support: the most scalable and advanced L1 or centralized boomers' technology with 11x+ downtimes. 🧠 EGLD https://t.co/53tzmOKQQw",Fri Jul 05 06:27:05 +0000 2024,40,132
376,NFTPerks 🇵🇹,"So, do you love red or green? 👀

How's your prediction regarding the market cycle at the end of July? 🤔🤔

#BNB #BTC #ETH #SOL #cryptomarket https://t.co/glrMttihAA",Thu Jul 04 23:18:47 +0000 2024,0,51
377,Mkay SaitaChain ⛓️,"Big Hello from the new kids on the block, oops I mean the block-chain! 

#STC #Blockchain #Saitachain #Saitascan #BNB #SOL #ETH #Cardano",Thu Jul 04 23:07:01 +0000 2024,193,431
