Tweet_Count,Username,Text,Created_At,Retweets,Likes,cleaned_tweet
72,Lucas Ⓥ,VET/BTC pair finally broke out of the descending channel pattern after doble bottom bullish 🚀formation. It's time to gain some dominance and move up the ladder. 📈 #VeChain #VET #VeFam https://t.co/Lah9HBGUHU,Fri Jul 12 13:54:02 +0000 2024,24,144,vetbtc pair finally broke out descending channel pattern after doble bottom bullish formation its time gain some dominance move up ladder vechain vet vefam
73,Crypto News Flash,"#VeChain's VeBetterDAO Secures Historic Partnership with Molino Bruno
#VET $VET
https://t.co/6fto61qq35",Fri Jul 12 12:47:21 +0000 2024,13,116,vechains vebetterdao secures historic partnership molino bruno vet vet
74,Aj,"🚨BULL CROSS INCOMING🚨

#Vechain 2 hour chart

Wouldn’t be surprised to see it retest the 200EMA, but it’s good that it got above support resistance at 0.025.

#VET is a 107% pump away from its 2024 high! 🚀

That’s a strong double up for the #VeFam! 💪 https://t.co/b95YeVxgLt",Fri Jul 12 01:03:39 +0000 2024,17,99,bull cross incoming vechain hour chart wouldnt be surprised see retest ema but its good got above support resistance vet pump away from its high thats strong double up vefam
75,A P O L L O 🛡️ 𝕍,"#VeBetterDAO just hit 10k voters in less than 2 weeks being live on mainnet. 👏🏻

Earn B3TR tokens by voting and doing #sustainable actions.

It’s only getting started! 

#VeChain #VET $VET #VeFam #Crypto #RWA #CryptoCommunity #NFT $VTHO https://t.co/vwG6G0JbiV",Thu Jul 11 10:43:42 +0000 2024,17,106,vebetterdao just hit k voters less than weeks being live mainnet earn btr tokens voting doing sustainable actions its only getting started vechain vet vet vefam crypto rwa cryptocommunity nft vtho
76,Lucas Ⓥ,"Sunny Lu Says VeChain Is Getting Hot in Japan, Puts VET On Path to $1.80 https://t.co/dR9dBmvHzP via @TimesTabloid1 #VeChain #VET #VeFam",Thu Jul 11 10:11:19 +0000 2024,49,207,sunny lu says vechain getting hot japan puts vet path via vechain vet vefam
77,Lucas Ⓥ,"#VeChain is bouncing from an important technical and pychological $0.02 level. It's up over 30% in the last 7 days and printing Hidden Bullish Divergence on the Weekly time frame 📈 #VET #VeFam 

#Web3 #RWA #Sustainability https://t.co/MnH08z8E9m",Thu Jul 11 09:41:47 +0000 2024,20,107,vechain bouncing from an important technical pychological level its up over last days printing hidden bullish divergence weekly time frame vet vefam web rwa sustainability
78,Lucas Ⓥ,"Buying #VeChain #VET has never been easier.
Great work team, #Veworld wallet is the best wallet I interacted with in crypto space so far 👏 #VeFam",Thu Jul 11 09:23:35 +0000 2024,8,80,buying vechain vet has never been easier great work team veworld wallet best wallet interacted crypto space so far vefam
79,A P O L L O 🛡️ 𝕍,"Daily reminder that today there are 
3,542,852 (+2,447 from yesterday) $VET active wallet addresses, YOU are one of them and you’re EARLY!

VeChain is not stopping, the momentum continues…

#VeFam #vechain #Crypto #VET #CryptoCommunity #NFT $VTHO",Thu Jul 11 02:57:10 +0000 2024,9,82,daily reminder today there are from yesterday vet active wallet addresses are one them youre early vechain stopping momentum continues vefam vechain crypto vet cryptocommunity nft vtho
80,Crypto EA,BIG PUMP INCOMING #VET 🚀,Wed Jul 10 21:58:03 +0000 2024,8,98,big pump incoming vet
81,Crypto EA,"#VET the ranking ladder! Which one are you? 

🐋 Big Whale = +5,000,000 VET
🐳 Whale = +2,000,000 VET
🦈 Shark = +1,000,000 VET
🐬 Dolphin = +600,000 VET
🐟 Fish = +300,000 VET
🐙 Octopus = +150,000 VET
🦀 Crab = +5,0000 VET
🦐 Shrimp = +10,000 VET
🪱 Worm = + 1,000 VET",Wed Jul 10 15:14:18 +0000 2024,12,96,vet ranking ladder which one are big whale vet whale vet shark vet dolphin vet fish vet octopus vet crab vet shrimp vet worm vet
82,Amina Shahzad,"""VeChain's supply chain solutions are gaining traction. VET is one to keep an eye on. #VeChain #VET",Wed Jul 10 12:41:42 +0000 2024,31,238,vechains supply chain solutions are gaining traction vet one keep an eye vechain vet
83,A P O L L O 🛡️ 𝕍,"The voters on #VeChain #VeBetterDAO are increasing mid into the second week of voting since mainnet.

3x increase since testnet, looks promising. 

Looking forward to breaking 10k voters very soon. 

#VET $VET #VeFam #Crypto #RWA #CryptoCommunity #DAO #NFT $VTHO https://t.co/4COxKC0ROq",Wed Jul 10 09:00:59 +0000 2024,16,94,voters vechain vebetterdao are increasing mid into second week voting since mainnet x increase since testnet looks promising looking forward breaking k voters very soon vet vet vefam crypto rwa cryptocommunity dao nft vtho
84,A P O L L O 🛡️ 𝕍,"$VET listed on Switchere.

Buy #VeChain with Visa/Mastercard, SEPA, Bank transfer or even Apple Pay.

#VET #VeFam #Crypto #RWA #CryptoCommunity #NFT $VTHO https://t.co/HhH4HIGsIl",Tue Jul 09 13:25:26 +0000 2024,27,150,vet listed switchere buy vechain visamastercard sepa bank transfer or even apple pay vet vefam crypto rwa cryptocommunity nft vtho
85,A P O L L O 🛡️ 𝕍,"#Vechain is constantly hiring and growing.

Current jobs listed for expansion of their technical team ⬇️

Product Designer 
Test Analyst 
Full Stack Developer

https://t.co/VthUbAJEqb

I’ll take a marketing job @vechainofficial 😉

#VET $VET #VeFam #Crypto #RWA #Web3 #NFT $VTHO https://t.co/ob0rH8lT5i",Tue Jul 09 09:02:05 +0000 2024,22,113,vechain constantly hiring growing current jobs listed expansion their technical team product designer test analyst full stack developer ill take marketing job vet vet vefam crypto rwa web nft vtho
86,A P O L L O 🛡️ 𝕍,"Daily reminder that today there are 
3,538,190 (+4,051 from yesterday) $VET active wallet addresses, YOU are one of them and you’re EARLY!

VeChain is not stopping, the momentum continues…

#VeFam #vechain #Crypto #VET #CryptoCommunity #NFT $VTHO",Tue Jul 09 02:29:31 +0000 2024,17,95,daily reminder today there are from yesterday vet active wallet addresses are one them youre early vechain stopping momentum continues vefam vechain crypto vet cryptocommunity nft vtho
87,Lucas Ⓥ,"VeChain Patent for Mobile Inventory System on Blockchain has been approved.✅
#VeChain #VET #VeFam 
 https://t.co/jC0DfmNiEA",Mon Jul 08 19:04:03 +0000 2024,34,128,vechain patent mobile inventory system blockchain has been approved vechain vet vefam
88,EGRAG CRYPTO,"🚀 #VET #BULLRUN in Progress! 🚀

Amidst the ongoing #BTC saga, #VET is holding strong! 💪 I believe we are nearing corrective wave 2️⃣ and gearing up for wave 3️⃣. Get ready for that epic #blowofftop around $1.5-1.8! 💥🔥

📈🌟 #VeChain 

#VET will unlock ur financial chains. https://t.co/3qmPBv3BYI",Mon Jul 08 18:11:03 +0000 2024,66,227,vet bullrun progress amidst ongoing btc saga vet holding strong believe we are nearing corrective wave gearing up wave get ready epic blowofftop around vechain vet will unlock ur financial chains
89,Crypto EA,Just leave a like if you hold #VET! https://t.co/G5crOfc5vo,Mon Jul 08 18:07:51 +0000 2024,7,137,just leave like if hold vet
90,Crypto News Flash,"#VeChain Secures Patent for Mobile Inventory System on Blockchain
#VET $VET
https://t.co/C4e6Rzi6ID",Mon Jul 08 13:55:25 +0000 2024,21,123,vechain secures patent mobile inventory system blockchain vet vet
91,A P O L L O 🛡️ 𝕍,"Daily reminder that today there are 
3,534,139 (+1,539 from yesterday) $VET active wallet addresses, YOU are one of them and you’re EARLY!

VeChain is not stopping, the momentum continues…

#VeFam #vechain #Crypto #VET #CryptoCommunity #NFT $VTHO",Mon Jul 08 02:23:29 +0000 2024,13,83,daily reminder today there are from yesterday vet active wallet addresses are one them youre early vechain stopping momentum continues vefam vechain crypto vet cryptocommunity nft vtho
92,A P O L L O 🛡️ 𝕍,"#VeChain is one of the greenest blockchains in #Crypto, only used 5.6 tonnes of carbon emission last year.

To give you a clearer picture, running a full year on $VET is equivalent to flying 200kg (2 m2) from Hong Kong to Stockholm &amp; back (5.6 tonnes).

🤯

#VET #VeFam #NFT $VTHO https://t.co/kAVQKXEPRp",Sun Jul 07 14:10:53 +0000 2024,29,154,vechain one greenest blockchains crypto only used tonnes carbon emission last year give clearer picture running full year vet equivalent flying kg m from hong kong stockholm amp back tonnes vet vefam nft vtho
93,Crypto Yapper,"$VET Holding Weekly Support 💪

#VET is showing strength at this important level on the weekly timeframe

After a huge downtrend we want to see a trend reversal soon for $VET

Let's see if next week can finally bullish for #Vechain https://t.co/mZNfypKsUs",Sun Jul 07 11:36:00 +0000 2024,16,78,vet holding weekly support vet showing strength important level weekly timeframe after huge downtrend we want see trend reversal soon vet lets see if next week can finally bullish vechain
94,A P O L L O 🛡️ 𝕍,"Daily reminder that today there are 
3,532,600 (+1,605 from yesterday) $VET active wallet addresses, YOU are one of them and you’re EARLY!

VeChain is not stopping, the momentum continues…

#VeFam #vechain #Crypto #VET #CryptoCommunity #NFT $VTHO",Sun Jul 07 03:19:11 +0000 2024,12,97,daily reminder today there are from yesterday vet active wallet addresses are one them youre early vechain stopping momentum continues vefam vechain crypto vet cryptocommunity nft vtho
95,Arlo from Oz,Mum says I’m going to the vet tomorrow “to get tutored” 👨‍🎓mmmm I may have got it wrong  - wish me luck 🥜🍀 #vet #dogs #goldenretrievers https://t.co/1rTdGXNGPO,Sat Jul 06 21:17:13 +0000 2024,21,717,mum says im going vet tomorrow get tutored mmmm may have got wrong wish me luck vet dogs goldenretrievers
96,Lucas Ⓥ,"History doesn't always repeat, but it often rhymes 📈.

#VeChain #VET #VeFam https://t.co/gM6qwqVjUi",Sat Jul 06 11:46:07 +0000 2024,13,113,history doesnt always repeat but often rhymes vechain vet vefam
97,Lucas Ⓥ,"Strong Bullish Divergence at VET/BTC - Weekly👀📈

#VeChain #VET #VeFam #BTC https://t.co/W2Us9SGsqu",Sat Jul 06 11:28:31 +0000 2024,9,85,strong bullish divergence vetbtc weekly vechain vet vefam btc
98,Lucas Ⓥ,VeChain Eyes Massive Bull Run with RWAs and Sustainability 🚀 https://t.co/EnSra4qTdz #VeChain #VET #VeFam #RWA #Sustainability,Sat Jul 06 11:04:55 +0000 2024,16,80,vechain eyes massive bull run rwas sustainability vechain vet vefam rwa sustainability
99,A P O L L O 🛡️ 𝕍,"$VET listed on mycoinchange. 

#VeChain #VET #VeFam #Crypto #RWA #CryptoCommunity #NFT $VTHO https://t.co/nmueaI2z0G",Sat Jul 06 02:50:39 +0000 2024,29,160,vet listed mycoinchange vechain vet vefam crypto rwa cryptocommunity nft vtho
100,A P O L L O 🛡️ 𝕍,"Daily reminder that today there are 
3,530,995 (+3,642 from yesterday) $VET active wallet addresses, YOU are one of them and you’re EARLY!

VeChain is not stopping, the momentum continues…

#VeFam #vechain #Crypto #VET #CryptoCommunity #NFT $VTHO",Sat Jul 06 02:09:39 +0000 2024,15,96,daily reminder today there are from yesterday vet active wallet addresses are one them youre early vechain stopping momentum continues vefam vechain crypto vet cryptocommunity nft vtho
101,A P O L L O 🛡️ 𝕍,"Daily reminder that today there are 
3,527,353 (+7, 426 from yesterday) $VET active wallet addresses, YOU are one of them and you’re EARLY!

Increase by 500% from yesterday VeChain is not stopping, the momentum continues…

#VeFam #vechain #Crypto #VET #CryptoCommunity #NFT $VTHO",Fri Jul 05 02:15:10 +0000 2024,19,90,daily reminder today there are from yesterday vet active wallet addresses are one them youre early increase from yesterday vechain stopping momentum continues vefam vechain crypto vet cryptocommunity nft vtho
102,PabloCRO,"Everyone who’s clueless is jeeting the market🤣

Guys it’s manipulation to kill the Longs.
#Bullrun2024 is in Full effect !!!

#ETH #ADA #VET #PMPY #MSI 🚀",Fri Jul 05 01:52:36 +0000 2024,36,87,everyone whos clueless jeeting market guys its manipulation kill longs bullrun full effect eth ada vet pmpy msi
103,Lucas Ⓥ,#VeChain is connecting customers to your product with the state-of-the-art #IoT solutions secured on blockchain. #VET #VeFam #RWA 👏,Thu Jul 04 17:29:09 +0000 2024,15,105,vechain connecting customers your product stateoftheart iot solutions secured blockchain vet vefam rwa
104,A P O L L O 🛡️ 𝕍,"#VeChain has been included in the top 5 #Crypto AI tokens.

Promising AI solution for supply chain management. 

Leading AI solution* 😉

#VET $VET #VeFam #CryptoCommunity #RWA #NFT $VTHO #SupplyChain https://t.co/ZTbrIrtqRE",Thu Jul 04 13:47:08 +0000 2024,49,211,vechain has been included top crypto ai tokens promising ai solution supply chain management leading ai solution vet vet vefam cryptocommunity rwa nft vtho supplychain
105,A P O L L O 🛡️ 𝕍,"DeFi growing on #VeChain

VeStation (Sustainable DeFi. Launching ssUSD, integration VeBetterDAO for efficiency &amp; sustainability in $VET blockchain finance).

VeSwap (DEX built on #VET, bringing 
DeFi services &amp; assist in the sustainable development of VeBetterDAO).
#VeFam #Crypto https://t.co/AyoCl6BwJV",Wed Jul 03 11:18:33 +0000 2024,16,102,defi growing vechain vestation sustainable defi launching ssusd integration vebetterdao efficiency amp sustainability vet blockchain finance veswap dex built vet bringing defi services amp assist sustainable development vebetterdao vefam crypto
106,Crypto Yapper,"#Vechain Breaking Bullish

$VET broke bullish out of this consolidating formation on the 4hr timeframe

Resistance was retested as support and now #VET can aim for higher targets.

What is your prediction for $VET in the coming weeks ? https://t.co/nEePPH1OKD",Tue Jul 02 12:58:00 +0000 2024,9,82,vechain breaking bullish vet broke bullish out consolidating formation hr timeframe resistance was retested as support now vet can aim higher targets what your prediction vet coming weeks
107,A P O L L O 🛡️ 𝕍,"#VeCarbon paper accepted by Applied Energy. An efficient real-time carbon neutralization mechanism is proposed, the Modelx+MRV+O system based on the IoT &amp; blockchain technology, which is suitable for most carbon emission reduction scenarios

#Vechain #VET $VET #VeFam #Crypto #NFT https://t.co/mu3pntz5hG",Tue Jul 02 05:50:28 +0000 2024,20,113,vecarbon paper accepted applied energy an efficient realtime carbon neutralization mechanism proposed modelxmrvo system based iot amp blockchain technology which suitable most carbon emission reduction scenarios vechain vet vet vefam crypto nft
108,A P O L L O 🛡️ 𝕍,"Daily reminder that today there are 
3,516,820 (+1,760 from yesterday) $VET active wallet addresses, YOU are one of them and you’re EARLY!

vechain is not stopping, the momentum continues…

#VeFam #vechain #Crypto #VET #CryptoCommunity #NFT $VTHO",Tue Jul 02 02:04:08 +0000 2024,8,82,daily reminder today there are from yesterday vet active wallet addresses are one them youre early vechain stopping momentum continues vefam vechain crypto vet cryptocommunity nft vtho
109,GOC 🔱,"#VET is testing a very important resistance zone that was sending the price lower last year.

If we hold it after breaking out from here, we can test new highs or else we’ll stay below the level and spend some time in the re-accumulation area below.

#Btc #Crypto #Analysis https://t.co/pxUVTOCusc",Mon Jul 01 15:48:14 +0000 2024,4,524,vet testing very important resistance zone was sending price lower last year if we hold after breaking out from here we can test new highs or else well stay below level spend some time reaccumulation area below btc crypto analysis
110,A P O L L O 🛡️ 𝕍,"Project called Plumb emerged victorious at the VeChain Hackathon! 
Plumb is designed to revolutionize shopping stainbly to earn money.

Congrats to the team, #VeFam can’t wait to see how the project evolves.

#VeChain #VET $VET #Crypto #RWA #CryptoCommunity #NFT $VTHO https://t.co/mxP2USUSoD",Mon Jul 01 10:34:42 +0000 2024,14,84,project called plumb emerged victorious vechain hackathon plumb designed revolutionize shopping stainbly earn money congrats team vefam cant wait see how project evolves vechain vet vet crypto rwa cryptocommunity nft vtho
111,Aj,"RWAs are projected to be worth $16 to 68 TRILLION by 2030...

Sustainability: $26 TRILLION by 2030

@vechainofficial, aiming at both narratives, is primed to have one HELL of a bull run! 

Big thank you to @sunshinelu24! #VET

#VECHAIN PRICE PREDICTION ⬇️
https://t.co/uGPmIglZ4X https://t.co/2Nx2IPh6Ap",Mon Jul 01 03:00:34 +0000 2024,51,233,rwas are projected be worth trillion sustainability trillion aiming both narratives primed have one hell bull run big thank vet vechain price prediction
